Count,Segments,Variable Name,Variable Count
171,Elite Households,"Residential Insurance, Preferred Service Channel: Local Agent ",1914037
171,Young Upscale Families,"Residential Insurance, Preferred Service Channel: Local Agent ",3424585
171,Elder Midscale Class,"Residential Insurance, Preferred Service Channel: Local Agent ",3070713
171,Comfortable Retirees,"Residential Insurance, Preferred Service Channel: Local Agent ",1891844
171,Mass Markets,"Residential Insurance, Preferred Service Channel: Local Agent ",4272715
171,Young Urban Masses,"Residential Insurance, Preferred Service Channel: Local Agent ",1500852
171,Diverse Workers,"Residential Insurance, Preferred Service Channel: Local Agent ",3789299
171,Modest Families,"Residential Insurance, Preferred Service Channel: Local Agent ",736066
171,Well-heeled Affluents,"Residential Insurance, Preferred Service Channel: Phone ",1300116
171,Prosperous Acheivers,"Residential Insurance, Preferred Service Channel: Phone ",1642377
171,Young Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Phone ",2322710
171,Upscale Matures,"Residential Insurance, Preferred Service Channel: Phone ",1251088
171,Elite Households,"Residential Insurance, Preferred Service Channel: Phone ",1756819
171,Young Upscale Families,"Residential Insurance, Preferred Service Channel: Phone ",2601980
171,Elder Midscale Class,"Residential Insurance, Preferred Service Channel: Phone ",1840996
171,Comfortable Retirees,"Residential Insurance, Preferred Service Channel: Phone ",996557
171,Mass Markets,"Residential Insurance, Preferred Service Channel: Phone ",3097449
171,Young Urban Masses,"Residential Insurance, Preferred Service Channel: Phone ",1432136
171,Diverse Workers,"Residential Insurance, Preferred Service Channel: Phone ",2308620
171,Modest Families,"Residential Insurance, Preferred Service Channel: Phone ",584180
171,Well-heeled Affluents,"Residential Insurance, Preferred Service Channel: Website ",1267576
171,Prosperous Acheivers,"Residential Insurance, Preferred Service Channel: Website ",1515924
171,Young Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Website ",2894397
171,Upscale Matures,"Residential Insurance, Preferred Service Channel: Website ",990791
171,Elite Households,"Residential Insurance, Preferred Service Channel: Website ",1968474
171,Young Upscale Families,"Residential Insurance, Preferred Service Channel: Website ",3012435
171,Elder Midscale Class,"Residential Insurance, Preferred Service Channel: Website ",1578812
171,Comfortable Retirees,"Residential Insurance, Preferred Service Channel: Website ",766844
171,Mass Markets,"Residential Insurance, Preferred Service Channel: Website ",3639955
171,Young Urban Masses,"Residential Insurance, Preferred Service Channel: Website ",1817341
171,Diverse Workers,"Residential Insurance, Preferred Service Channel: Website ",2270699
171,Modest Families,"Residential Insurance, Preferred Service Channel: Website ",661937
171,Well-heeled Affluents,Shop at Ace Hardware- 1yr ,302179
171,Prosperous Acheivers,Shop at Ace Hardware- 1yr ,508186
171,Young Affluent Mobiles,Shop at Ace Hardware- 1yr ,530569
171,Upscale Matures,Shop at Ace Hardware- 1yr ,429657
171,Elite Households,Shop at Ace Hardware- 1yr ,372178
171,Young Upscale Families,Shop at Ace Hardware- 1yr ,689152
171,Elder Midscale Class,Shop at Ace Hardware- 1yr ,548978
171,Comfortable Retirees,Shop at Ace Hardware- 1yr ,270696
171,Mass Markets,Shop at Ace Hardware- 1yr ,809980
171,Young Urban Masses,Shop at Ace Hardware- 1yr ,463882
171,Diverse Workers,Shop at Ace Hardware- 1yr ,678346
171,Modest Families,Shop at Ace Hardware- 1yr ,212620
171,Well-heeled Affluents,Shop at Best Buy- 1yr ,435648
171,Prosperous Acheivers,Shop at Best Buy- 1yr ,552567
171,Young Affluent Mobiles,Shop at Best Buy- 1yr ,948253
171,Upscale Matures,Shop at Best Buy- 1yr ,320952
171,Elite Households,Shop at Best Buy- 1yr ,739033
171,Young Upscale Families,Shop at Best Buy- 1yr ,1057059
171,Elder Midscale Class,Shop at Best Buy- 1yr ,389013
171,Comfortable Retirees,Shop at Best Buy- 1yr ,155221
171,Mass Markets,Shop at Best Buy- 1yr ,1182850
171,Young Urban Masses,Shop at Best Buy- 1yr ,855769
171,Diverse Workers,Shop at Best Buy- 1yr ,764215
171,Modest Families,Shop at Best Buy- 1yr ,322331
171,Well-heeled Affluents,Shop at Costco- 6mo ,414095
171,Prosperous Acheivers,Shop at Costco- 6mo ,557603
171,Young Affluent Mobiles,Shop at Costco- 6mo ,796298
171,Upscale Matures,Shop at Costco- 6mo ,413429
171,Elite Households,Shop at Costco- 6mo ,620533
171,Young Upscale Families,Shop at Costco- 6mo ,809927
171,Elder Midscale Class,Shop at Costco- 6mo ,462700
171,Comfortable Retirees,Shop at Costco- 6mo ,135056
171,Mass Markets,Shop at Costco- 6mo ,667619
171,Young Urban Masses,Shop at Costco- 6mo ,579975
171,Diverse Workers,Shop at Costco- 6mo ,433450
171,Modest Families,Shop at Costco- 6mo ,163764
171,Well-heeled Affluents,Shop at Home Depot- 1yr ,784388
171,Prosperous Acheivers,Shop at Home Depot- 1yr ,1083897
171,Young Affluent Mobiles,Shop at Home Depot- 1yr ,1512374
171,Upscale Matures,Shop at Home Depot- 1yr ,753643
171,Elite Households,Shop at Home Depot- 1yr ,1128797
171,Young Upscale Families,Shop at Home Depot- 1yr ,1782493
171,Elder Midscale Class,Shop at Home Depot- 1yr ,1026869
171,Comfortable Retirees,Shop at Home Depot- 1yr ,411275
171,Mass Markets,Shop at Home Depot- 1yr ,1860138
171,Young Urban Masses,Shop at Home Depot- 1yr ,1205459
171,Diverse Workers,Shop at Home Depot- 1yr ,1407308
171,Modest Families,Shop at Home Depot- 1yr ,415842
171,Well-heeled Affluents,Shop at Target- 3mo ,589114
171,Prosperous Acheivers,Shop at Target- 3mo ,740577
171,Young Affluent Mobiles,Shop at Target- 3mo ,1259096
171,Upscale Matures,Shop at Target- 3mo ,489298
171,Elite Households,Shop at Target- 3mo ,985919
171,Young Upscale Families,Shop at Target- 3mo ,1388158
171,Elder Midscale Class,Shop at Target- 3mo ,691852
171,Comfortable Retirees,Shop at Target- 3mo ,306909
171,Mass Markets,Shop at Target- 3mo ,1580607
171,Young Urban Masses,Shop at Target- 3mo ,1168711
171,Diverse Workers,Shop at Target- 3mo ,992905
171,Modest Families,Shop at Target- 3mo ,428651
171,Well-heeled Affluents,Shop at Wal-Mart- 3mo ,624374
171,Prosperous Acheivers,Shop at Wal-Mart- 3mo ,976052
171,Young Affluent Mobiles,Shop at Wal-Mart- 3mo ,1289566
171,Upscale Matures,Shop at Wal-Mart- 3mo ,794071
171,Elite Households,Shop at Wal-Mart- 3mo ,1019469
171,Young Upscale Families,Shop at Wal-Mart- 3mo ,1852108
171,Elder Midscale Class,Shop at Wal-Mart- 3mo ,1493483
171,Comfortable Retirees,Shop at Wal-Mart- 3mo ,940619
171,Mass Markets,Shop at Wal-Mart- 3mo ,2852992
171,Young Urban Masses,Shop at Wal-Mart- 3mo ,1914022
171,Diverse Workers,Shop at Wal-Mart- 3mo ,2943974
171,Modest Families,Shop at Wal-Mart- 3mo ,1162476
171,Well-heeled Affluents,Tenure: Own Home ,2502514
171,Prosperous Acheivers,Tenure: Own Home ,3387854
171,Young Affluent Mobiles,Tenure: Own Home ,3754905
171,Upscale Matures,Tenure: Own Home ,2814341
171,Elite Households,Tenure: Own Home ,3146053
171,Young Upscale Families,Tenure: Own Home ,5310748
171,Elder Midscale Class,Tenure: Own Home ,4023743
171,Comfortable Retirees,Tenure: Own Home ,2528147
171,Mass Markets,Tenure: Own Home ,6903371
171,Young Urban Masses,Tenure: Own Home ,0
171,Diverse Workers,Tenure: Own Home ,5979895
171,Modest Families,Tenure: Own Home ,0
171,Well-heeled Affluents,Tenure: Rents Home ,67001
171,Prosperous Acheivers,Tenure: Rents Home ,162470
171,Young Affluent Mobiles,Tenure: Rents Home ,1650204
171,Upscale Matures,Tenure: Rents Home ,62048
171,Elite Households,Tenure: Rents Home ,505079
171,Young Upscale Families,Tenure: Rents Home ,956461
171,Elder Midscale Class,Tenure: Rents Home ,971149
171,Comfortable Retirees,Tenure: Rents Home ,832034
171,Mass Markets,Tenure: Rents Home ,1655221
171,Young Urban Masses,Tenure: Rents Home ,6406435
171,Diverse Workers,Tenure: Rents Home ,3148452
171,Modest Families,Tenure: Rents Home ,3781456
171,Well-heeled Affluents,TV Ads Appear at Inconvenient Moments- Agree ,709182
171,Prosperous Acheivers,TV Ads Appear at Inconvenient Moments- Agree ,1000444
171,Young Affluent Mobiles,TV Ads Appear at Inconvenient Moments- Agree ,1322857
171,Upscale Matures,TV Ads Appear at Inconvenient Moments- Agree ,818381
171,Elite Households,TV Ads Appear at Inconvenient Moments- Agree ,994301
171,Young Upscale Families,TV Ads Appear at Inconvenient Moments- Agree ,1700205
171,Elder Midscale Class,TV Ads Appear at Inconvenient Moments- Agree ,1409378
171,Comfortable Retirees,TV Ads Appear at Inconvenient Moments- Agree ,876812
171,Mass Markets,TV Ads Appear at Inconvenient Moments- Agree ,2105806
171,Young Urban Masses,TV Ads Appear at Inconvenient Moments- Agree ,1592226
171,Diverse Workers,TV Ads Appear at Inconvenient Moments- Agree ,2214361
171,Modest Families,TV Ads Appear at Inconvenient Moments- Agree ,847257
171,Well-heeled Affluents,TV Ads Are Alike- Agree ,427387
171,Prosperous Acheivers,TV Ads Are Alike- Agree ,594052
171,Young Affluent Mobiles,TV Ads Are Alike- Agree ,913306
171,Upscale Matures,TV Ads Are Alike- Agree ,505917
171,Elite Households,TV Ads Are Alike- Agree ,586020
171,Young Upscale Families,TV Ads Are Alike- Agree ,1043481
171,Elder Midscale Class,TV Ads Are Alike- Agree ,877759
171,Comfortable Retirees,TV Ads Are Alike- Agree ,620215
171,Mass Markets,TV Ads Are Alike- Agree ,1484337
171,Young Urban Masses,TV Ads Are Alike- Agree ,1166947
171,Diverse Workers,TV Ads Are Alike- Agree ,1609480
171,Modest Families,TV Ads Are Alike- Agree ,668620
171,Well-heeled Affluents,TV Ads Are Amusing- Agree ,569429
171,Prosperous Acheivers,TV Ads Are Amusing- Agree ,728192
171,Young Affluent Mobiles,TV Ads Are Amusing- Agree ,1166023
171,Upscale Matures,TV Ads Are Amusing- Agree ,561202
171,Elite Households,TV Ads Are Amusing- Agree ,852468
171,Young Upscale Families,TV Ads Are Amusing- Agree ,1432539
171,Elder Midscale Class,TV Ads Are Amusing- Agree ,1129264
171,Comfortable Retirees,TV Ads Are Amusing- Agree ,702945
171,Mass Markets,TV Ads Are Amusing- Agree ,1932113
171,Young Urban Masses,TV Ads Are Amusing- Agree ,1453602
171,Diverse Workers,TV Ads Are Amusing- Agree ,2092172
171,Modest Families,TV Ads Are Amusing- Agree ,846135
171,Well-heeled Affluents,TV Ads Are Repeated too Often- Agree ,847423
171,Prosperous Acheivers,TV Ads Are Repeated too Often- Agree ,1246764
171,Young Affluent Mobiles,TV Ads Are Repeated too Often- Agree ,1676408
171,Upscale Matures,TV Ads Are Repeated too Often- Agree ,1043112
171,Elite Households,TV Ads Are Repeated too Often- Agree ,1257571
171,Young Upscale Families,TV Ads Are Repeated too Often- Agree ,2095892
171,Elder Midscale Class,TV Ads Are Repeated too Often- Agree ,1778881
171,Comfortable Retirees,TV Ads Are Repeated too Often- Agree ,1093364
171,Mass Markets,TV Ads Are Repeated too Often- Agree ,2662010
171,Young Urban Masses,TV Ads Are Repeated too Often- Agree ,1949014
171,Diverse Workers,TV Ads Are Repeated too Often- Agree ,2729966
171,Modest Families,TV Ads Are Repeated too Often- Agree ,1049115
171,Well-heeled Affluents,TV Ads Give Good Info on Consumer Prod Use- Agree ,481671
171,Prosperous Acheivers,TV Ads Give Good Info on Consumer Prod Use- Agree ,628429
171,Young Affluent Mobiles,TV Ads Give Good Info on Consumer Prod Use- Agree ,969112
171,Upscale Matures,TV Ads Give Good Info on Consumer Prod Use- Agree ,492345
171,Elite Households,TV Ads Give Good Info on Consumer Prod Use- Agree ,684077
171,Young Upscale Families,TV Ads Give Good Info on Consumer Prod Use- Agree ,1242415
171,Elder Midscale Class,TV Ads Give Good Info on Consumer Prod Use- Agree ,1011209
171,Comfortable Retirees,TV Ads Give Good Info on Consumer Prod Use- Agree ,735201
171,Mass Markets,TV Ads Give Good Info on Consumer Prod Use- Agree ,1756502
171,Young Urban Masses,TV Ads Give Good Info on Consumer Prod Use- Agree ,1319731
171,Diverse Workers,TV Ads Give Good Info on Consumer Prod Use- Agree ,2050500
171,Modest Families,TV Ads Give Good Info on Consumer Prod Use- Agree ,835615
171,Well-heeled Affluents,TV Ads Give Good Info on New Products/Services- Agree ,679755
171,Prosperous Acheivers,TV Ads Give Good Info on New Products/Services- Agree ,877203
171,Young Affluent Mobiles,TV Ads Give Good Info on New Products/Services- Agree ,1306115
171,Upscale Matures,TV Ads Give Good Info on New Products/Services- Agree ,739883
171,Elite Households,TV Ads Give Good Info on New Products/Services- Agree ,1016365
171,Young Upscale Families,TV Ads Give Good Info on New Products/Services- Agree ,1711959
171,Elder Midscale Class,TV Ads Give Good Info on New Products/Services- Agree ,1405026
171,Comfortable Retirees,TV Ads Give Good Info on New Products/Services- Agree ,966541
171,Mass Markets,TV Ads Give Good Info on New Products/Services- Agree ,2314022
171,Young Urban Masses,TV Ads Give Good Info on New Products/Services- Agree ,1595736
171,Diverse Workers,TV Ads Give Good Info on New Products/Services- Agree ,2498506
171,Modest Families,TV Ads Give Good Info on New Products/Services- Agree ,960443
171,Well-heeled Affluents,TV Ads Give Useful Info on Bargains- Agree ,516750
171,Prosperous Acheivers,TV Ads Give Useful Info on Bargains- Agree ,697317
171,Young Affluent Mobiles,TV Ads Give Useful Info on Bargains- Agree ,1086150
171,Upscale Matures,TV Ads Give Useful Info on Bargains- Agree ,573710
171,Elite Households,TV Ads Give Useful Info on Bargains- Agree ,798318
171,Young Upscale Families,TV Ads Give Useful Info on Bargains- Agree ,1424223
171,Elder Midscale Class,TV Ads Give Useful Info on Bargains- Agree ,1131158
171,Comfortable Retirees,TV Ads Give Useful Info on Bargains- Agree ,829729
171,Mass Markets,TV Ads Give Useful Info on Bargains- Agree ,2023802
171,Young Urban Masses,TV Ads Give Useful Info on Bargains- Agree ,1462342
171,Diverse Workers,TV Ads Give Useful Info on Bargains- Agree ,2327110
171,Modest Families,TV Ads Give Useful Info on Bargains- Agree ,922368
171,Well-heeled Affluents,TV Ads Have No Credibility- Agree ,403003
171,Prosperous Acheivers,TV Ads Have No Credibility- Agree ,599979
171,Young Affluent Mobiles,TV Ads Have No Credibility- Agree ,824454
171,Upscale Matures,TV Ads Have No Credibility- Agree ,515035
171,Elite Households,TV Ads Have No Credibility- Agree ,564876
171,Young Upscale Families,TV Ads Have No Credibility- Agree ,994366
171,Elder Midscale Class,TV Ads Have No Credibility- Agree ,849580
171,Comfortable Retirees,TV Ads Have No Credibility- Agree ,564417
171,Mass Markets,TV Ads Have No Credibility- Agree ,1297850
171,Young Urban Masses,TV Ads Have No Credibility- Agree ,987965
171,Diverse Workers,TV Ads Have No Credibility- Agree ,1521368
171,Modest Families,TV Ads Have No Credibility- Agree ,611464
171,Well-heeled Affluents,Typically Read Online Reviews Before Purchasing Online - Agree ,923979
171,Prosperous Acheivers,Typically Read Online Reviews Before Purchasing Online - Agree ,1138477
171,Young Affluent Mobiles,Typically Read Online Reviews Before Purchasing Online - Agree ,1916122
171,Upscale Matures,Typically Read Online Reviews Before Purchasing Online - Agree ,759365
171,Elite Households,Typically Read Online Reviews Before Purchasing Online - Agree ,1367030
171,Young Upscale Families,Typically Read Online Reviews Before Purchasing Online - Agree ,2177912
171,Elder Midscale Class,Typically Read Online Reviews Before Purchasing Online - Agree ,1194192
171,Comfortable Retirees,Typically Read Online Reviews Before Purchasing Online - Agree ,630366
171,Mass Markets,Typically Read Online Reviews Before Purchasing Online - Agree ,2820647
171,Young Urban Masses,Typically Read Online Reviews Before Purchasing Online - Agree ,2060286
171,Diverse Workers,Typically Read Online Reviews Before Purchasing Online - Agree ,2275176
171,Modest Families,Typically Read Online Reviews Before Purchasing Online - Agree ,1116880
171,Well-heeled Affluents,"Value of Owned Home: $100,000 - $149,999 ",101742
171,Prosperous Acheivers,"Value of Owned Home: $100,000 - $149,999 ",293938
171,Young Affluent Mobiles,"Value of Owned Home: $100,000 - $149,999 ",394624
171,Upscale Matures,"Value of Owned Home: $100,000 - $149,999 ",332517
171,Elite Households,"Value of Owned Home: $100,000 - $149,999 ",90562
171,Young Upscale Families,"Value of Owned Home: $100,000 - $149,999 ",947760
171,Elder Midscale Class,"Value of Owned Home: $100,000 - $149,999 ",1032304
171,Comfortable Retirees,"Value of Owned Home: $100,000 - $149,999 ",611588
171,Mass Markets,"Value of Owned Home: $100,000 - $149,999 ",2130294
171,Young Urban Masses,"Value of Owned Home: $100,000 - $149,999 ",0
171,Diverse Workers,"Value of Owned Home: $100,000 - $149,999 ",1274427
171,Modest Families,"Value of Owned Home: $100,000 - $149,999 ",0
171,Well-heeled Affluents,"Value of Owned Home: $150,000 - $199,999 ",141446
171,Prosperous Acheivers,"Value of Owned Home: $150,000 - $199,999 ",472584
171,Young Affluent Mobiles,"Value of Owned Home: $150,000 - $199,999 ",627881
171,Upscale Matures,"Value of Owned Home: $150,000 - $199,999 ",454164
171,Elite Households,"Value of Owned Home: $150,000 - $199,999 ",300199
171,Young Upscale Families,"Value of Owned Home: $150,000 - $199,999 ",1092926
171,Elder Midscale Class,"Value of Owned Home: $150,000 - $199,999 ",795316
171,Comfortable Retirees,"Value of Owned Home: $150,000 - $199,999 ",296507
171,Mass Markets,"Value of Owned Home: $150,000 - $199,999 ",1281688
171,Young Urban Masses,"Value of Owned Home: $150,000 - $199,999 ",0
171,Diverse Workers,"Value of Owned Home: $150,000 - $199,999 ",595651
171,Modest Families,"Value of Owned Home: $150,000 - $199,999 ",0
171,Well-heeled Affluents,"Value of Owned Home: $200,000 - $499,999 ",1174962
171,Prosperous Acheivers,"Value of Owned Home: $200,000 - $499,999 ",1736806
171,Young Affluent Mobiles,"Value of Owned Home: $200,000 - $499,999 ",2146667
171,Upscale Matures,"Value of Owned Home: $200,000 - $499,999 ",1474182
171,Elite Households,"Value of Owned Home: $200,000 - $499,999 ",2053134
171,Young Upscale Families,"Value of Owned Home: $200,000 - $499,999 ",2479795
171,Elder Midscale Class,"Value of Owned Home: $200,000 - $499,999 ",1269269
171,Comfortable Retirees,"Value of Owned Home: $200,000 - $499,999 ",384596
171,Mass Markets,"Value of Owned Home: $200,000 - $499,999 ",1527439
171,Young Urban Masses,"Value of Owned Home: $200,000 - $499,999 ",0
171,Diverse Workers,"Value of Owned Home: $200,000 - $499,999 ",685037
171,Modest Families,"Value of Owned Home: $200,000 - $499,999 ",0
171,Well-heeled Affluents,"Value of Owned Home: $50,000 - $99,999 ",23575
171,Prosperous Acheivers,"Value of Owned Home: $50,000 - $99,999 ",110375
171,Young Affluent Mobiles,"Value of Owned Home: $50,000 - $99,999 ",124101
171,Upscale Matures,"Value of Owned Home: $50,000 - $99,999 ",136481
171,Elite Households,"Value of Owned Home: $50,000 - $99,999 ",26053
171,Young Upscale Families,"Value of Owned Home: $50,000 - $99,999 ",375925
171,Elder Midscale Class,"Value of Owned Home: $50,000 - $99,999 ",629072
171,Comfortable Retirees,"Value of Owned Home: $50,000 - $99,999 ",745507
171,Mass Markets,"Value of Owned Home: $50,000 - $99,999 ",1420551
171,Young Urban Masses,"Value of Owned Home: $50,000 - $99,999 ",0
171,Diverse Workers,"Value of Owned Home: $50,000 - $99,999 ",1829025
171,Modest Families,"Value of Owned Home: $50,000 - $99,999 ",0
171,Well-heeled Affluents,"Value of Owned Home: $500,000+ ",1050864
171,Prosperous Acheivers,"Value of Owned Home: $500,000+ ",745626
171,Young Affluent Mobiles,"Value of Owned Home: $500,000+ ",423163
171,Upscale Matures,"Value of Owned Home: $500,000+ ",385981
171,Elite Households,"Value of Owned Home: $500,000+ ",669901
171,Young Upscale Families,"Value of Owned Home: $500,000+ ",369681
171,Elder Midscale Class,"Value of Owned Home: $500,000+ ",152608
171,Comfortable Retirees,"Value of Owned Home: $500,000+ ",48386
171,Mass Markets,"Value of Owned Home: $500,000+ ",93055
171,Young Urban Masses,"Value of Owned Home: $500,000+ ",0
171,Diverse Workers,"Value of Owned Home: $500,000+ ",71978
171,Modest Families,"Value of Owned Home: $500,000+ ",0
171,Well-heeled Affluents,"Value of Owned Home: Under $50,000 ",9926
171,Prosperous Acheivers,"Value of Owned Home: Under $50,000 ",26044
171,Young Affluent Mobiles,"Value of Owned Home: Under $50,000 ",38470
171,Upscale Matures,"Value of Owned Home: Under $50,000 ",31016
171,Elite Households,"Value of Owned Home: Under $50,000 ",4964
171,Young Upscale Families,"Value of Owned Home: Under $50,000 ",45904
171,Elder Midscale Class,"Value of Owned Home: Under $50,000 ",146417
171,Comfortable Retirees,"Value of Owned Home: Under $50,000 ",439082
171,Mass Markets,"Value of Owned Home: Under $50,000 ",447867
171,Young Urban Masses,"Value of Owned Home: Under $50,000 ",0
171,Diverse Workers,"Value of Owned Home: Under $50,000 ",1526261
171,Modest Families,"Value of Owned Home: Under $50,000 ",0
171,Well-heeled Affluents,Wait for Others to Try Things Before I Buy- Agree ,595107
171,Prosperous Acheivers,Wait for Others to Try Things Before I Buy- Agree ,814896
171,Young Affluent Mobiles,Wait for Others to Try Things Before I Buy- Agree ,1278562
171,Upscale Matures,Wait for Others to Try Things Before I Buy- Agree ,674516
171,Elite Households,Wait for Others to Try Things Before I Buy- Agree ,913587
171,Young Upscale Families,Wait for Others to Try Things Before I Buy- Agree ,1588734
171,Elder Midscale Class,Wait for Others to Try Things Before I Buy- Agree ,1172233
171,Comfortable Retirees,Wait for Others to Try Things Before I Buy- Agree ,787293
171,Mass Markets,Wait for Others to Try Things Before I Buy- Agree ,2194399
171,Young Urban Masses,Wait for Others to Try Things Before I Buy- Agree ,1578776
171,Diverse Workers,Wait for Others to Try Things Before I Buy- Agree ,2275533
171,Modest Families,Wait for Others to Try Things Before I Buy- Agree ,1026403
171,Well-heeled Affluents,Will Buy on Credit Rather than Wait- Agree ,586426
171,Prosperous Acheivers,Will Buy on Credit Rather than Wait- Agree ,823909
171,Young Affluent Mobiles,Will Buy on Credit Rather than Wait- Agree ,1227829
171,Upscale Matures,Will Buy on Credit Rather than Wait- Agree ,685108
171,Elite Households,Will Buy on Credit Rather than Wait- Agree ,863717
171,Young Upscale Families,Will Buy on Credit Rather than Wait- Agree ,1379275
171,Elder Midscale Class,Will Buy on Credit Rather than Wait- Agree ,1011809
171,Comfortable Retirees,Will Buy on Credit Rather than Wait- Agree ,676360
171,Mass Markets,Will Buy on Credit Rather than Wait- Agree ,1774983
171,Young Urban Masses,Will Buy on Credit Rather than Wait- Agree ,1264142
171,Diverse Workers,Will Buy on Credit Rather than Wait- Agree ,1604916
171,Modest Families,Will Buy on Credit Rather than Wait- Agree ,690123
171,Well-heeled Affluents,Will Switch Brands to Use a Cents-Off Coupon- Agree ,522831
171,Prosperous Acheivers,Will Switch Brands to Use a Cents-Off Coupon- Agree ,704491
171,Young Affluent Mobiles,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1345477
171,Upscale Matures,Will Switch Brands to Use a Cents-Off Coupon- Agree ,596014
171,Elite Households,Will Switch Brands to Use a Cents-Off Coupon- Agree ,887918
171,Young Upscale Families,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1472441
171,Elder Midscale Class,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1081551
171,Comfortable Retirees,Will Switch Brands to Use a Cents-Off Coupon- Agree ,759639
171,Mass Markets,Will Switch Brands to Use a Cents-Off Coupon- Agree ,2168742
171,Young Urban Masses,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1686936
171,Diverse Workers,Will Switch Brands to Use a Cents-Off Coupon- Agree ,2286425
171,Modest Families,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1076186
171,Well-heeled Affluents,Would like to buy Security Devices,1176191
171,Prosperous Acheivers,Would like to buy Security Devices,849727
171,Young Affluent Mobiles,Would like to buy Security Devices,427550
171,Upscale Matures,Would like to buy Security Devices,451118
171,Elite Households,Would like to buy Security Devices,773110
171,Young Upscale Families,Would like to buy Security Devices,367450
171,Elder Midscale Class,Would like to buy Security Devices,424447
171,Comfortable Retirees,Would like to buy Security Devices,121346
171,Mass Markets,Would like to buy Security Devices,807344
171,Young Urban Masses,Would like to buy Security Devices,136007
171,Diverse Workers,Would like to buy Security Devices,327728
171,Modest Families,Would like to buy Security Devices,224353
171,Yound Affluent Mobiles,Attitude: Prefer Auto and Residential with Same Carrier ,0
171,Yound Affluent Mobiles,Buy Based on Quality- Not Price- Agree ,0
171,Yound Affluent Mobiles,Buying Electronics- Do As Much Research as Possible- Agree ,0
171,Yound Affluent Mobiles,Change Brands Often for Variety/Novelty- Agree ,0
171,Yound Affluent Mobiles,Don't Buy Based on Advertising- Agree ,0
171,Yound Affluent Mobiles,Has Home/Personal Property Insurance Through an Agent ,0
171,Yound Affluent Mobiles,Has Residential Insurance for Primary Residence ,0
171,Yound Affluent Mobiles,"Has Residential Insurance, 1 Policy ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, 2 Policies ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, All Policies (Total Premium) ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Any Continuous Policy: <1 Year ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Primary Policy, Purchase Ch: Single Company Agent ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Satisfied with Primary Company ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switch Reason: Better Reputation ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switch Reason: Combined Policy ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switch Reason: Lower Price ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switch Reason: More/Better Policy Features ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switch Reason: Moved ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Switched Carrier: Did Not Switch Past 3 Years ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Type: Condo/Co-Op ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Type: Homeowners ",0
171,Yound Affluent Mobiles,"Has Residential Insurance, Type: Renters ",0
171,Yound Affluent Mobiles,Home Office: Do Not Have an Office Set-Up at Home ,0
171,Yound Affluent Mobiles,Home Office: Have an Office Set-Up at Home ,0
171,Yound Affluent Mobiles,Home Office: Primarily Work From Home ,0
171,Yound Affluent Mobiles,Home Office: Primarily Work Out of an Office or Company Location ,0
171,Yound Affluent Mobiles,Household Composition: 1 Adult- Children <18 ,0
171,Yound Affluent Mobiles,Household Composition: 1 Adult- No Children <18 ,0
171,Yound Affluent Mobiles,Household Composition: Married Couple- Children <18 ,0
171,Yound Affluent Mobiles,Household Composition: Married Couple- Children <18 and 18+ ,0
171,Yound Affluent Mobiles,Household Composition: Married Couple- Children 18+ ,0
171,Yound Affluent Mobiles,Household Composition: Married Couple Only ,0
171,Yound Affluent Mobiles,Household Composition: No Married Couple- Other Adults ,0
171,Yound Affluent Mobiles,"Household Income: $10,000-$19,999 ",0
171,Yound Affluent Mobiles,"Household Income: $100,000-$149,999 ",0
171,Yound Affluent Mobiles,"Household Income: $150,000-$199,999 ",0
171,Yound Affluent Mobiles,"Household Income: $20,000-$29,999 ",0
171,Yound Affluent Mobiles,"Household Income: $200,000-$249,999 ",0
171,Yound Affluent Mobiles,"Household Income: $250,000 or More ",0
171,Yound Affluent Mobiles,"Household Income: $30,000-$39,999 ",0
171,Yound Affluent Mobiles,"Household Income: $40,000-$49,999 ",0
171,Yound Affluent Mobiles,"Household Income: $50,000-$74,999 ",0
171,Yound Affluent Mobiles,"Household Income: $75,000-$99,999 ",0
171,Yound Affluent Mobiles,"Household Income: Under $10,000 ",0
171,Yound Affluent Mobiles,Household Size: 1 Person ,0
171,Yound Affluent Mobiles,Household Size: 2 People ,0
171,Yound Affluent Mobiles,Household Size: 3 or 4 People ,0
