Moulton,Alabama,Moulton|Alabama,AL,Lawrence,2926,101,1506,604,20,282,26,39,49,21,27,102,149,105.796,0.66,34.460601,-87.318804,1.88%,6201,379,118,34,4,674,47,3392,3594,2,40.8,78,,Metro,15690,35,-0.10%,2788,103100,650
Moundville,Alabama,Moundville|Alabama,AL,Hale,1233,51,161,115,23,655,0,18,29,1,36,120,24,100.4,0.9045,32.945918,-87.585254,6.90%,1969,1090,46,14,1,30,19,1498,1593,3,37.3,93,,Metro,15700,43,7.19%,1159,96200,290
Muscle Shoals,Alabama,Muscle Shoals|Alabama,AL,Colbert,3656,472,574,1129,85,554,36,200,145,37,142,145,137,27.958,4.808,34.772352,-87.554916,-0.82%,6847,1317,215,78,4,85,126,4014,4295,13,41.3,831,,Metro,15840,393,-1.37%,3406,127300,470
New Brockton,Alabama,New Brockton|Alabama,AL,Coffee,706,76,114,94,22,196,8,16,39,15,39,69,18,40.565,0.031,31.401556,-85.926825,-4.29%,1340,161,33,16,1,80,13,775,799,0,42.8,34,,Micro,15960,16.5,-3.86%,637,86200,193
New Hope,Alabama,New Hope|Alabama,AL,Madison,1076,119,185,285,10,255,54,16,9,12,30,83,18,26.461,0.218,34.55557,-86.403022,-2.74%,2456,18,34,13,1,92,14,1243,1290,6,40.2,64,,Metro,15990,26.5,-1.28%,1025,81800,610
Newton,Alabama,Newton|Alabama,AL,Dale,1039,64,147,343,8,141,10,30,40,6,86,78,86,35.4325,0.0145,31.275109,-85.621913,1.21%,2234,154,82,20,3,66,36,1220,1223,1,40.1,59,,Micro,16010,27.5,0.36%,967,109800,409
Northport,Alabama,Northport|Alabama,AL,Tuscaloosa,7969,384,375,874,434,901,140,562,677,136,814,1109,1563,122.835,4.102,33.276438,-87.583446,3.17%,5885,1347,237,129,7,53,120,3591,3864,24,37.3,1082,,Metro,16070,496,0.92%,3111,161500,227
Notasulga,Alabama,Notasulga|Alabama,AL,Macon,878,101,592,80,2,26,22,5,15,1,2,22,10,44.534,0.3005,32.568498,-85.7023,-2.35%,1264,707,24,6,3,14,11,964,1014,3,39.9,67,,,16080,30.5,1.64%,819,70100,468
Odenville,Alabama,Odenville|Alabama,AL,Saint Clair,2905,164,528,359,51,1110,4,54,75,22,262,245,31,33.752,0.1915,33.672962,-86.397935,2.16%,6330,486,145,42,9,60,82,3443,3479,7,35.2,64,,Metro,16120,23.5,1.83%,2484,132000,570
Ohatchee,Alabama,Ohatchee|Alabama,AL,Calhoun,1220,52,203,173,23,526,1,13,50,6,32,136,5,41.0255,1.54,33.778026,-86.029122,4.63%,2837,146,38,7,13,46,19,1545,1467,0,40.6,23,,Metro,16130,11.5,1.90%,1177,89700,730
Oneonta,Alabama,Oneonta|Alabama,AL,Blount,3088,582,660,424,17,643,18,73,89,16,64,225,277,71.9115,1.045,33.946378,-86.434454,-1.86%,6783,240,1273,28,4,80,736,3809,3977,6,39.3,230,,Metro,16150,104,0.57%,2917,111900,885
Opelika,Alabama,Opelika|Alabama,AL,Lee,8139,1054,1247,1239,117,1415,418,371,369,95,178,752,884,132.321,0.9635,32.683322,-85.403409,0.01%,5640,4991,540,205,22,64,338,5264,5843,71,35.7,1810,0.5,Metro,16160,811,0.15%,4451,144100,822
Opp,Alabama,Opp|Alabama,AL,Covington,2130,437,1028,198,12,93,133,30,49,14,32,76,28,82.774,0.8445,31.276788,-86.28336,1.11%,4360,621,48,20,0,76,19,2385,2644,9,43,143,,,16170,60.5,-1.01%,2070,70300,349
Oxford,Alabama,Oxford|Alabama,AL,Calhoun,3759,377,723,146,151,467,214,258,76,52,348,720,227,19.134,0.377,33.57543,-85.849327,-1.21%,7509,1344,733,129,13,78,471,4540,4860,30,37.5,1113,1,Metro,10300,520,-1.69%,3557,127700,730
Ozark,Alabama,Ozark|Alabama,AL,Dale,4141,346,873,516,35,935,461,195,210,39,35,202,294,90.4185,0.196,31.454652,-85.643994,0.58%,7231,2703,278,113,17,163,109,4824,5255,22,41.5,967,0.5,Micro,16220,450,-0.36%,4181,96300,409
Pelham,Alabama,Pelham|Alabama,AL,Shelby,4697,21,47,52,346,1846,8,434,287,175,735,540,206,20.7795,0.3165,33.309422,-86.764955,-0.20%,9611,843,1595,349,19,83,795,5599,5911,5,36.5,433,,Metro,16320,206.5,1.46%,4407,174900,524
Pell City,Alabama,Pell City|Alabama,AL,Saint Clair,4506,260,472,1218,37,1362,106,68,285,25,93,413,167,55.75,2.622,33.630641,-86.293897,3.13%,4640,516,125,27,9,57,81,2524,2704,6,36.2,305,,Metro,16330,143,4.12%,1974,101900,570
Phenix City,Alabama,Phenix City|Alabama,AL,Russell,13059,672,1657,1107,86,3798,1930,232,256,40,701,1473,1107,56.0295,0.404,32.49148,-85.031052,6.55%,6994,3922,379,152,32,111,158,5107,5998,83,33.7,2499,2,Metro,16430,1125,4.21%,4650,118500,275
Piedmont,Alabama,Piedmont|Alabama,AL,Calhoun,2757,496,1162,436,8,290,13,20,80,4,20,97,131,168.5405,0.695,33.913376,-85.594802,1.67%,6268,387,79,21,8,93,34,3345,3350,8,41.1,227,,Metro,16460,103.5,6.97%,2712,75100,730
Pine Hill,Alabama,Pine Hill|Alabama,AL,Wilcox,567,90,436,16,0,13,6,2,1,0,1,2,0,73.257,0.8095,31.997468,-87.543895,12.05%,487,1015,9,2,0,7,1,714,794,3,36.4,41,,,16510,16.5,5.49%,566,53200,207
Prattville,Alabama,Prattville|Alabama,AL,Autauga,9303,291,707,249,333,3647,25,438,471,164,385,2126,467,129.5505,2.685,32.500665,-86.419379,3.49%,8006,1238,294,267,16,86,116,4544,5001,19,36.1,1355,,Metro,16680,637,3.81%,3674,155500,193
Ragland,Alabama,Ragland|Alabama,AL,Saint Clair,790,90,105,62,11,358,2,17,12,4,5,109,15,44.985,1.492,33.727324,-86.190339,-7.59%,1910,155,32,4,3,8,23,1042,1038,1,39.4,18,,Metro,16770,8.5,-4.89%,801,81100,570
Rainbow City,Alabama,Rainbow City|Alabama,AL,Etowah,2222,181,276,433,25,569,212,83,91,24,14,231,83,17.651,1.189,33.92832,-86.09608,0.33%,4400,377,124,135,2,45,63,2355,2594,4,40.7,158,,Metro,13330,74,4.29%,2117,160100,554
Rainsville,Alabama,Rainsville|Alabama,AL,De Kalb,1624,166,877,139,7,221,16,10,18,9,23,96,42,22.6235,0.007,34.514366,-85.829862,-5.18%,3685,19,212,10,5,81,131,1882,1990,6,38.6,149,,,16775,68,7.28%,1559,98200,899
Red Bay,Alabama,Red Bay|Alabama,AL,Franklin,962,58,566,120,8,133,14,3,5,6,5,20,24,44.455,0.285,34.45138,-88.061962,3.04%,1949,37,89,4,2,18,72,981,1066,4,40.8,72,,,16840,32,-2.56%,875,74700,742
Reform,Alabama,Reform|Alabama,AL,Pickens,756,257,360,49,4,43,7,8,3,3,3,18,1,59.2605,0.225,33.412996,-88.03808,3.58%,1215,621,10,0,0,7,5,859,975,1,43.4,29,,Metro,16860,13.5,-0.29%,765,67200,256
Riverside,Alabama,Riverside|Alabama,AL,Saint Clair,425,18,39,41,3,107,2,28,22,3,10,57,95,3.308,0.9305,33.623474,-86.20304,-5.57%,783,115,9,9,0,6,2,455,452,2,41.3,82,,Metro,16940,38.5,-4.76%,368,177600,570
Roanoke,Alabama,Roanoke|Alabama,AL,Randolph,2259,258,1025,121,4,557,87,18,23,3,17,72,74,91.335,0.495,33.17202,-85.379819,2.99%,3965,1603,65,21,2,41,22,2626,2974,5,39.4,141,,,16960,65,0.72%,2241,87400,854
Robertsdale,Alabama,Robertsdale|Alabama,AL,Baldwin,2555,217,265,562,22,490,63,76,93,24,26,448,269,114.229,0.7265,30.614865,-87.564862,3.99%,5783,269,377,36,3,118,244,3076,3261,6,37.3,279,,Metro,16980,132,-0.64%,2353,139500,278
Rogersville,Alabama,Rogersville|Alabama,AL,Lauderdale,1814,233,258,366,15,607,4,42,69,15,31,95,79,41.943,5.6845,34.837159,-87.279589,0.97%,3866,199,37,14,2,39,11,1974,2121,3,43.4,37,,Metro,17030,16,5.09%,1730,107700,506
Russellville,Alabama,Russellville|Alabama,AL,Franklin,3946,253,780,631,16,946,641,36,119,24,48,327,125,142.754,4.346,34.540384,-87.880266,0.24%,4153,463,1266,19,3,88,966,2762,2814,12,35.5,451,,,17050,207.5,0.92%,2078,87500,742
Samson,Alabama,Samson|Alabama,AL,Geneva,1015,201,291,123,1,176,113,3,14,0,4,46,43,84.6435,0.952,31.132109,-86.0698,6.63%,2119,248,120,14,3,60,72,1224,1249,7,40.8,99,,Metro,17200,42.5,1.00%,1017,74300,105
Saraland,Alabama,Saraland|Alabama,AL,Mobile,2906,231,602,652,145,427,44,174,74,13,191,318,35,22.8155,0.257,30.873601,-88.095336,0.81%,6171,849,171,65,8,113,105,3562,3650,16,40.2,571,,Metro,17230,265,1.81%,2794,127400,8
Satsuma,Alabama,Satsuma|Alabama,AL,Mobile,1185,56,141,160,97,268,26,87,62,33,35,200,20,4.6395,0.0615,30.83156,-88.017825,0.27%,2816,287,34,24,2,64,14,1534,1636,2,40.8,73,,Metro,17250,33,3.80%,1178,147800,8
Scottsboro,Alabama,Scottsboro|Alabama,AL,Jackson,4626,379,1256,846,27,573,165,193,386,13,148,192,448,115.9525,13.3605,34.782119,-86.088229,-0.70%,5294,325,178,42,13,132,105,2816,2975,28,41.2,661,,Micro,17290,298.5,0.14%,2341,90600,653
Selma,Alabama,Selma|Alabama,AL,Dallas,7357,1559,2744,283,36,1324,675,158,225,14,25,214,100,190.2705,3.691,32.46503,-87.025998,-0.51%,4160,7915,70,70,11,53,26,5560,6575,90,38.1,2340,1.5,Micro,17380,1035,0.24%,4761,78400,139
Sheffield,Alabama,Sheffield|Alabama,AL,Colbert,2141,276,628,157,66,305,293,129,96,47,12,68,64,3.227,0.1115,34.756419,-87.717024,0.28%,3220,1255,106,24,3,46,54,2107,2414,28,40.5,546,0.5,Metro,17460,236.5,1.67%,2029,80300,470
Slocomb,Alabama,Slocomb|Alabama,AL,Geneva,1548,284,658,214,12,167,11,36,31,3,17,76,39,60.8835,0.2495,31.10208,-85.534154,-4.34%,3228,387,175,8,1,53,81,1796,1900,2,40.2,30,,Metro,17600,13,1.66%,1470,86000,105
Springville,Alabama,Springville|Alabama,AL,Saint Clair,1973,88,185,74,89,591,2,120,194,38,78,445,69,53.3675,0.635,33.78675,-86.446824,0.64%,4758,653,95,21,8,42,49,3068,2406,4,40.8,137,,Metro,17700,64,3.48%,1802,154700,570
Steele,Alabama,Steele|Alabama,AL,Saint Clair,528,43,71,32,5,257,4,6,37,3,13,34,23,29.6865,0.2655,33.918254,-86.249303,2.81%,1284,11,66,5,1,20,42,669,664,0,40.5,7,,Metro,17760,3,-4.91%,527,75200,570
Stevenson,Alabama,Stevenson|Alabama,AL,Jackson,1040,237,229,92,4,392,0,18,11,4,4,38,11,86.0655,3.675,34.86781,-85.916422,7.24%,2085,268,133,13,6,66,104,1215,1240,3,40.6,47,,Micro,17800,20,6.18%,991,66800,653
Sulligent,Alabama,Sulligent|Alabama,AL,Lamar,937,110,639,29,2,79,6,14,10,4,8,13,23,91.232,0.1725,33.840625,-88.107107,-4.61%,1930,294,39,2,1,22,21,1093,1142,2,43.2,64,,,17850,29.5,-4.20%,945,67900,304
Sumiton,Alabama,Sumiton|Alabama,AL,Walker,543,67,261,82,5,89,1,1,8,0,2,10,17,3.0925,0.004,33.756681,-87.04511,-13.79%,1282,61,10,7,4,12,9,625,726,2,40.7,64,,Metro,17860,29.5,-6.19%,543,121900,307
Summerdale,Alabama,Summerdale|Alabama,AL,Baldwin,1125,34,470,95,7,240,35,41,32,3,24,89,55,26.8785,0.199,30.47357,-87.695914,9.55%,2347,215,225,10,5,48,146,1351,1360,3,39.5,64,0.5,Metro,17870,28,-0.09%,1046,115000,278
Sylacauga,Alabama,Sylacauga|Alabama,AL,Talladega,5611,782,2382,754,9,671,540,78,34,9,46,237,69,116.387,4.2445,33.179757,-86.225824,-1.25%,6267,2815,226,50,6,59,155,4278,4958,23,39.4,805,,Micro,17970,367,1.08%,3801,88900,555
Sylvania,Alabama,Sylvania|Alabama,AL,De Kalb,446,35,106,60,2,204,1,4,7,1,2,12,12,6.104,0.035,34.558996,-85.786626,-1.29%,883,8,101,5,2,32,76,477,493,0,33.6,21,,,17980,10.5,4.13%,356,88500,899
Talladega,Alabama,Talladega|Alabama,AL,Talladega,5274,293,1547,489,37,1159,713,170,207,19,41,406,193,170.001,3.2805,33.376143,-86.071249,4.08%,7481,5757,340,69,10,97,179,6649,6763,47,39.6,1157,0.5,Micro,17990,516.5,1.81%,5066,84100,555
Tallassee,Alabama,Tallassee|Alabama,AL,Elmore,2701,267,1202,413,40,279,59,115,52,15,46,149,64,86.161,2.904,32.556198,-85.912822,2.10%,4945,1541,145,45,14,49,82,3201,3389,15,38.7,312,,Metro,18010,139,-0.57%,2536,105800,177
Town Creek,Alabama,Town Creek|Alabama,AL,Lawrence,1335,227,417,366,5,179,2,16,8,11,32,20,52,66.095,3.8775,34.641975,-87.389852,2.84%,2400,580,67,6,3,338,45,1560,1663,1,40.7,24,,Metro,18150,9.5,4.47%,1274,109000,650
Trinity,Alabama,Trinity|Alabama,AL,Morgan,1502,94,421,203,13,517,5,31,47,8,28,98,37,21.908,0.1125,34.582843,-87.128627,-2.26%,3693,165,133,13,1,276,93,2079,2021,2,39.7,46,,Metro,18210,20.5,-2.10%,1558,117300,573
Troy,Alabama,Troy|Alabama,AL,Pike,5483,318,926,677,19,1151,675,45,105,10,26,320,1211,208.4275,0.3825,31.744504,-85.990024,0.41%,3350,1229,85,70,2,58,44,2274,2396,47,33.9,1068,,Micro,18220,471,0.51%,1900,95600,543
Tuscaloosa,Alabama,Tuscaloosa|Alabama,AL,Tuscaloosa,24183,918,1739,1355,270,3182,8304,833,256,222,1667,2275,3162,98.3855,4.5015,33.173002,-87.6135,1.13%,10039,9290,479,479,19,95,217,9698,10242,114,22.4,4604,4.5,Metro,18250,2069,1.66%,7195,94700,227
Tuscumbia,Alabama,Tuscumbia|Alabama,AL,Colbert,3940,450,1008,842,25,933,164,74,44,20,63,165,152,94.917,1.249,34.663715,-87.74887,1.76%,8014,1147,130,41,7,103,61,4439,4799,18,41.8,379,0.5,Metro,18260,167,0.18%,3830,89600,470
Tuskegee,Alabama,Tuskegee|Alabama,AL,Macon,2133,521,1020,41,2,151,281,9,6,2,3,13,84,127.385,1.047,32.373374,-85.691031,2.23%,416,4350,50,16,3,32,25,2229,2553,37,39.6,564,,,18270,236.5,0.75%,2019,81700,468
Valley,Alabama,Valley|Alabama,AL,Chambers,3146,771,1085,311,7,475,36,48,66,7,54,40,246,29.4355,1.156,32.760178,-85.197926,1.34%,5366,1842,103,77,6,37,43,3497,3791,24,39.1,628,,Micro,18365,277.5,1.77%,2917,86000,862
Vance,Alabama,Vance|Alabama,AL,Tuscaloosa,775,12,20,68,78,206,0,47,12,7,132,170,23,33.586,0.147,33.217255,-87.228658,-0.12%,1773,141,55,7,0,8,22,977,952,2,33.8,44,,Metro,18380,19,-0.26%,698,116300,227
Warrior,Alabama,Warrior|Alabama,AL,Jefferson,2857,106,525,589,54,993,23,76,70,23,144,212,42,44.4175,0.239,33.81369,-86.825564,-3.92%,6554,311,72,26,8,75,24,3390,3508,4,38.7,75,,Metro,18570,32,0.22%,2604,131300,600
Weaver,Alabama,Weaver|Alabama,AL,Calhoun,1046,29,85,335,6,244,23,40,52,3,34,118,77,4.203,0.0685,33.756856,-85.825622,-1.34%,2318,357,70,37,8,33,22,1268,1442,6,36.4,144,,Metro,18640,61.5,6.48%,1044,101100,730
Wedowee,Alabama,Wedowee|Alabama,AL,Randolph,962,174,472,141,2,98,3,16,14,7,6,24,5,66.4655,0.555,33.331888,-85.510222,-2.13%,1689,415,126,7,1,23,73,1094,1090,2,45.3,41,,,18670,18.5,5.88%,910,118900,854
Wetumpka,Alabama,Wetumpka|Alabama,AL,Elmore,5945,257,1187,809,281,899,110,587,391,214,262,344,604,106.1585,3.449,32.61429,-86.201974,-1.94%,7623,2329,242,94,15,98,137,4626,5512,8,37.6,362,,Metro,18740,169.5,-3.38%,3689,122500,177
Winfield,Alabama,Winfield|Alabama,AL,Marion,1688,347,317,419,15,279,26,52,73,3,12,46,99,72.2345,0.0845,33.94739,-87.782826,-3.31%,3691,169,68,9,2,31,33,1908,1990,8,42.3,194,,,18830,86,-0.38%,1600,87600,498
Woodstock,Alabama,Woodstock|Alabama,AL,Bibb,574,52,47,27,18,228,0,14,31,6,58,29,64,11.479,0.071,33.185126,-87.173794,35.07%,1279,70,23,2,0,9,10,683,675,1,36.3,49,0.5,Metro,18870,22.5,29.23%,476,118600,224
York,Alabama,York|Alabama,AL,Sumter,784,194,422,64,3,54,22,1,7,0,0,4,13,68.0265,0.457,32.460387,-88.1621,-3.64%,243,1309,15,2,3,3,4,675,883,4,40.1,70,,,18940,30,-0.59%,643,56800,135
Anchorage,Alaska,Anchorage|Alaska,AK,Anchorage,48897,323,902,1075,7245,6502,4293,1883,1454,5775,6965,3659,8821,7229.6675,172.022,61.222463,-149.867694,0.65%,5644,993,689,763,380,1479,312,4755,4047,853,36.3,14136,6,Metro,20312,5765.5,0.22%,3927,246700,0
Bethel,Alaska,Bethel|Alaska,AK,Bethel,1820,82,73,24,39,189,55,25,14,63,101,762,393,28.8795,2.9305,60.912509,-161.9762,0.51%,924,57,73,114,23,2919,25,1986,1830,17,27.8,207,,,20897,75.5,-0.57%,1116,207700,0
Cordova,Alaska,Cordova|Alaska,AK,Valdez Cordova,503,13,10,57,110,35,2,59,26,17,87,45,42,1236.672,148.3665,60.491937,-143.810382,1.00%,915,12,48,138,3,199,19,627,547,3,42.1,37,,,22028,14.5,-1.00%,485,189300,0
Craig,Alaska,Craig|Alaska,AK,Prince Of Wales Hyder,332,30,38,22,9,1,48,2,0,20,8,3,151,1020.268,218.58,55.451702,-132.992635,0.97%,796,8,26,27,7,240,5,532,428,8,39.1,36,,,22106,10,-1.62%,385,172700,0
Dillingham,Alaska,Dillingham|Alaska,AK,Dillingham,625,38,5,55,7,61,5,250,17,26,54,65,42,4140.4035,158.6205,59.212234,-159.722152,1.99%,485,9,38,42,9,894,9,672,630,16,32,91,,,22340,23.5,2.16%,467,222500,0
Fairbanks,Alaska,Fairbanks|Alaska,AK,Fairbanks North Star,13733,102,695,721,2380,2011,199,716,583,581,2626,2309,810,4379.572,16.415,64.560788,-147.67281,-0.02%,6866,1009,659,481,99,1689,247,4909,4601,60,31.9,1461,2,Metro,22769,623.5,-0.38%,3912,185500,0
Haines,Alaska,Haines|Alaska,AK,Haines,675,0,0,624,0,9,0,2,2,0,1,0,37,859.4735,38.5455,58.971507,-135.40915,-1.27%,1123,9,25,22,2,219,13,663,639,2,46.9,47,,,23432,21.5,-8.32%,595,173200,0
Homer,Alaska,Homer|Alaska,AK,Kenai Peninsula,2402,122,128,933,24,408,13,84,108,58,86,194,244,535.591,78.019,59.571809,-151.185592,2.52%,4496,42,98,86,11,492,36,2497,2424,16,41.7,273,,,23705,120.5,0.01%,2084,243800,0
Juneau,Alaska,Juneau|Alaska,AK,Juneau,6393,77,11,57,2529,283,20,380,160,281,904,1193,498,1096.71,151.889,58.380109,-134.177531,0.88%,11328,282,738,1374,198,2786,235,7450,7133,71,38.3,1061,0.5,Micro,24173,436,0.37%,5615,299900,0
Kenai,Alaska,Kenai|Alaska,AK,Kenai Peninsula,3135,86,41,204,70,258,20,109,43,53,145,1884,222,163.2095,8.901,60.756211,-150.520266,-1.10%,6635,78,275,176,61,1077,78,3938,3623,11,37,408,,,24524,184.5,2.87%,2849,182600,0
Ketchikan,Alaska,Ketchikan|Alaska,AK,Ketchikan Gateway,3055,131,185,366,117,244,160,387,91,185,352,733,104,2399.264,298.2245,55.583689,-131.393027,0.28%,5176,91,269,592,36,1452,76,3471,3283,9,38.5,319,,Micro,24563,145,0.36%,2652,254900,0
Kodiak,Alaska,Kodiak|Alaska,AK,Kodiak Island,2561,36,29,156,272,195,0,291,52,31,608,166,725,2133.8095,323.8755,57.687364,-153.378962,0.69%,4134,89,494,1459,84,981,255,3411,3039,18,32.2,312,,,24914,135,-0.43%,2184,229500,0
Kotzebue,Alaska,Kotzebue|Alaska,AK,Northwest Arctic,614,40,18,14,36,137,26,57,7,7,44,177,51,1982.0185,478.105,66.73784,-161.77906,-1.91%,446,25,26,35,10,1389,10,969,808,14,29.5,192,,,24992,71.5,0.30%,480,164400,0
Nome,Alaska,Nome|Alaska,AK,Nome,749,8,45,24,41,55,7,63,15,26,50,333,82,1056.243,36.892,65.144104,-165.06972,1.98%,804,24,47,67,9,1339,18,1075,945,21,31.5,105,,,26357,28.5,-1.82%,687,179200,0
North Pole,Alaska,North Pole|Alaska,AK,Fairbanks North Star,4352,31,17,135,338,303,10,163,66,132,1098,1641,418,53.5745,2.4275,64.729584,-147.387896,0.63%,9997,454,523,399,51,915,160,5893,5380,4,31.2,80,,Metro,22769,34.5,0.67%,4034,201300,0
Palmer,Alaska,Palmer|Alaska,AK,Matanuska Susitna,5056,33,103,218,1595,403,37,342,236,316,504,958,311,220.6645,11.7535,61.772,-148.182587,1.13%,11434,280,459,288,84,1259,125,6490,6098,2,35.1,178,,Metro,26747,83,-0.93%,4360,231100,0
Petersburg,Alaska,Petersburg|Alaska,AK,Petersburg,880,117,307,44,27,0,3,119,88,66,21,10,78,1341.501,333.483,56.711501,-133.132822,-1.52%,1401,13,60,87,8,215,22,825,777,2,41.5,80,,,26903,37,-0.43%,682,191600,0
Seward,Alaska,Seward|Alaska,AK,Kenai Peninsula,999,1,1,21,7,8,0,3,15,2,3,929,9,1283.339,286.3215,60.316025,-149.215646,3.56%,1990,68,70,77,16,472,22,1443,1024,14,39.6,56,,,27878,14,3.89%,938,189600,0
Sitka,Alaska,Sitka|Alaska,AK,Sitka,1932,26,5,144,64,96,1,96,47,8,152,928,365,807.496,184.661,57.087445,-135.490539,0.11%,3295,44,219,359,39,1092,81,2240,2200,3,38.2,245,,,28073,119.5,0.30%,1772,315200,0
Skagway,Alaska,Skagway|Alaska,AK,Skagway,220,2,3,32,112,0,0,1,1,13,2,1,53,226.1625,5.8555,59.571902,-135.353436,-7.06%,461,1,11,11,1,26,5,250,234,0,41.2,18,,,28112,9,3.19%,218,310300,0
Soldotna,Alaska,Soldotna|Alaska,AK,Kenai Peninsula,3169,84,39,203,57,128,28,57,351,26,210,1938,48,121.1925,3.1805,60.396127,-150.962582,-2.56%,6598,41,230,154,40,593,79,3587,3509,8,38.8,203,,,28268,92.5,-0.81%,2782,196100,0
Unalaska,Alaska,Unalaska|Alaska,AK,Aleutians West,489,1,1,7,13,3,0,9,1,6,398,25,25,29.665,4.0915,53.859159,-166.679991,3.20%,917,162,330,733,65,174,191,1453,660,4,40.8,55,0.5,,29282,22.5,5.71%,423,301700,0
Valdez,Alaska,Valdez|Alaska,AK,Valdez Cordova,991,3,3,4,1,0,0,1,0,1,965,10,3,1579.471,254.5525,60.605332,-146.856312,0.17%,1753,21,93,61,25,257,20,1070,933,6,36.8,113,,,29360,47,1.01%,796,162400,0
Wasilla,Alaska,Wasilla|Alaska,AK,Matanuska Susitna,10974,108,156,445,3771,437,47,241,64,624,1745,2574,762,248.9325,9.7875,61.552884,-149.862667,2.52%,0,0,0,0,0,0,0,0,0,23,0,644,0.5,Metro,29555,296.5,1.73%,0,0,0
Wrangell,Alaska,Wrangell|Alaska,AK,Wrangell,572,60,93,202,12,0,59,5,4,76,12,3,46,1080.8075,123.053,56.179952,-132.030401,0.56%,951,6,19,28,8,291,4,613,557,2,46.5,29,,,29789,12,3.59%,519,169600,0
Apache Junction,Arizona,Apache Junction|Arizona,AZ,Pinal,11456,1211,1951,2867,67,2186,401,547,931,253,235,473,334,30.9485,0.0105,33.422266,-111.54774,1.08%,0,0,0,0,0,0,0,0,0,32,0,1312,1,Metro,30259,610.5,0.89%,0,0,1490
Buckeye,Arizona,Buckeye|Arizona,AZ,Maricopa,10662,100,378,264,234,6612,188,373,626,89,460,1142,196,225.6285,0.033,33.241195,-112.768102,3.39%,17485,2011,10962,533,96,700,6091,14173,11680,9,30.3,1170,0.5,Metro,30925,570.5,3.55%,7119,162900,1082
Bullhead City,Arizona,Bullhead City|Arizona,AZ,Mohave,9280,2716,3782,697,24,339,162,112,729,12,58,323,326,60.9065,1.536,35.179976,-114.478025,-0.71%,3218,78,525,102,20,63,226,1785,1796,33,52.5,1684,1,Metro,30962,801.5,1.70%,1654,210800,3334
Camp Verde,Arizona,Camp Verde|Arizona,AZ,Yavapai,2204,797,594,191,11,296,32,32,143,5,23,26,54,193.227,0.008,34.525073,-111.856111,0.11%,4930,56,911,51,25,537,391,2943,2797,17,44.5,309,,Metro,31147,136.5,2.73%,2173,154900,5368
Casa Grande,Arizona,Casa Grande|Arizona,AZ,Pinal,12299,1206,1061,2009,213,1590,1276,469,887,113,307,1890,1278,192.4945,0.0295,32.872889,-111.744927,3.16%,18084,1469,10334,614,95,1656,4972,12371,13101,83,35.2,2035,0.5,Metro,31221,897.5,0.84%,9098,126400,1490
Chandler,Arizona,Chandler|Arizona,AZ,Maricopa,52676,1738,4916,2841,3243,7186,1606,2121,1883,1129,4849,11476,9688,81.289,0.219,33.324126,-111.876872,1.79%,16918,1287,4331,1740,89,553,1764,10501,10898,147,34.4,6109,0.5,Metro,31480,2821.5,0.47%,8718,212700,1082
Chino Valley,Arizona,Chino Valley|Arizona,AZ,Yavapai,3536,1839,500,244,12,253,15,165,342,19,27,62,58,70.85,0.0195,34.83896,-112.396769,1.70%,7346,53,1037,64,18,154,471,3901,4011,35,46.4,370,,Metro,31591,147,0.63%,3197,211100,5368
Clarkdale,Arizona,Clarkdale|Arizona,AZ,Yavapai,1335,739,204,148,3,71,26,18,66,6,10,17,27,83.592,0.0735,34.825036,-112.149656,5.01%,1839,30,278,24,7,153,85,972,1113,3,49.9,48,,Metro,31702,21,2.46%,918,212400,5368
Coolidge,Arizona,Coolidge|Arizona,AZ,Pinal,2901,235,1915,109,9,194,74,19,13,4,49,249,31,81.6815,0.864,32.972309,-111.532687,1.48%,4632,640,2948,102,25,1047,1328,3632,3780,17,31.5,550,,Metro,32035,250.5,-3.63%,2430,94100,1490
Eagar,Arizona,Eagar|Arizona,AZ,Apache,1118,39,28,933,3,21,1,8,8,4,6,35,32,14.735,0.013,33.88911,-109.309176,0.03%,2217,32,458,13,4,119,140,1210,1237,3,35,89,,,32553,42,4.21%,870,150200,5686
El Mirage,Arizona,El Mirage|Arizona,AZ,Maricopa,5394,107,1229,202,38,2430,88,43,2,14,296,739,206,4.9995,0.0295,33.590717,-112.330897,2.78%,10340,1295,7560,427,86,394,4210,7879,8015,20,28.1,1071,,Metro,32701,507.5,3.49%,4707,125700,1082
Eloy,Arizona,Eloy|Arizona,AZ,Pinal,2015,170,1140,82,18,119,187,176,54,15,6,30,18,134.835,0.1435,32.787571,-111.583698,-0.47%,4153,940,5090,415,492,370,2925,6238,2771,36,33,583,1,Metro,32738,249,-5.04%,1706,81700,1490
Flagstaff,Arizona,Flagstaff|Arizona,AZ,Coconino,15834,377,859,613,303,1533,3203,993,928,346,1590,1538,3551,834.4025,2.1805,35.474926,-111.700018,-0.71%,16907,448,2923,540,79,1898,1208,10302,10087,98,29.2,3295,1.5,Metro,32849,1510,-0.18%,8156,292800,6894
Florence,Arizona,Florence|Arizona,AZ,Pinal,3428,575,895,321,22,772,143,177,181,19,93,167,63,301.9895,0.2275,32.98516,-111.297855,2.08%,11614,1178,4907,200,36,2085,2076,12486,4293,16,35.5,182,0.5,Metro,32886,75,3.68%,3019,125900,1490
